Epocs,softmax_avg,softmax_median,softmax_std,softmax_var,softmax_max,softmax_min,sigmoid_avg,sigmoid_median,sigmoid_std,sigmoid_var,sigmoid_max,sigmoid_min
88,0.8321823333361134,0.833031415939331,0.00877915685358901,7.70735950599189e-05,0.8456370830535889,0.7423007488250732,0.8255515413254685,0.8260869383811951,0.008934580043673,7.982672055679983e-05,0.8382397294044495,0.7332427501678467
89,0.8328640246243211,0.8334842920303345,0.009240535478207891,8.538749592401874e-05,0.8462409377098083,0.7365639805793762,0.8258422242928736,0.8264643549919128,0.009051062846547641,8.19217386521551e-05,0.8374848961830139,0.733016312122345
90,0.8336807415352104,0.8344655632972717,0.008916418021519235,7.950251033447299e-05,0.8474486470222473,0.7401872277259827,0.8266326836917711,0.8276721239089966,0.008931471720977665,7.977118710262371e-05,0.8406552076339722,0.7349033951759338
91,0.8342747629059027,0.8347675204277039,0.009209813474765311,8.48206642399687e-05,0.84714674949646,0.7394323945045471,0.8268389753673387,0.8276721239089966,0.00922810437747383,8.515791040155168e-05,0.8426932096481323,0.7302234172821045
92,0.834571067220676,0.835446834564209,0.008936233864214573,7.985627567593532e-05,0.848505437374115,0.7426026463508606,0.8278268190644542,0.8288043737411499,0.00871681982910958,7.598294793315796e-05,0.841183602809906,0.7383001446723938
93,0.8348889402721239,0.8360507488250732,0.008960611710763502,8.029256223107201e-05,0.8481280207633972,0.7390549778938293,0.8277471169181492,0.8282759785652161,0.008883839654735947,7.892260701105892e-05,0.8414100408554077,0.7356582283973694
94,0.8353216807294336,0.8359752297401428,0.008862314767668477,7.854062304123478e-05,0.8491848111152649,0.7451691031455994,0.8282018907321906,0.8285778760910034,0.008920292873121008,7.957162494225345e-05,0.8414855003356934,0.7384510636329651
95,0.8356522118082698,0.836277186870575,0.009007710467157854,8.113884786014516e-05,0.8487318754196167,0.7419987916946411,0.8286857305106169,0.8294082283973694,0.008769077041911506,7.689671216697943e-05,0.8433725833892822,0.7394323945045471
96,0.8364051647067811,0.8372584581375122,0.009104468259585696,8.289134228980338e-05,0.8495622277259827,0.7407155632972717,0.8291545699101798,0.8295592069625854,0.008906847954327335,7.933194048150504e-05,0.8422403335571289,0.7355072498321533
97,0.8370034035688602,0.8379377722740173,0.0089648101587322,8.036782118210806e-05,0.8505434989929199,0.7445651888847351,0.8301958612033299,0.8309178948402405,0.009153382589726996,8.378441283391729e-05,0.8439009785652161,0.735733687877655
98,0.83636531659535,0.8371074795722961,0.00918969182631836,8.445043586270248e-05,0.8469957709312439,0.7402626872062683,0.8299248722029029,0.8312197923660278,0.008642147051522239,7.468670566013453e-05,0.8420893549919128,0.7414703965187073
99,0.836807430160712,0.8373339176177979,0.009101327829559504,8.283416826111431e-05,0.8500905632972717,0.7429046034812927,0.8303726141497215,0.8318236470222473,0.00900287576916023,8.105177211493241e-05,0.8421648740768433,0.7367904782295227
