Epocs,softmax_lr_avg,softmax_lr_median,softmax_lr_std,softmax_lr_var,softmax_lr_max,softmax_lr_min,sgd_avg,sgd_median,sgd_std,sgd_var,sgd_max,sgd_min,sgd_lr_avg,sgd_lr_median,sgd_lr_std,sgd_lr_var,sgd_lr_max,sgd_lr_min
37,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.12809340021810176,0.12786835432052612,0.004262894213833963,1.8172267078339084e-05,0.14439915120601654,0.11813104152679443,0.2163804875952857,0.21708936989307404,0.0078019458197950255,6.087035857501707e-05,0.22833634912967682,0.14704106748104095
38,0.13001892174252813,0.12967994809150696,0.003940189406631003,1.5525092560127177e-05,0.1451539844274521,0.12039553374052048,0.12876993556570562,0.12907609343528748,0.004529161113712011,2.051330039396102e-05,0.1456068903207779,0.11714975535869598,0.2204284443063025,0.22108997404575348,0.007859138467553114,6.176605745217311e-05,0.23105373978614807,0.1488526612520218
39,0.13003626863778747,0.12945349514484406,0.003916339720993839,1.5337716810234097e-05,0.1451539844274521,0.12039553374052048,0.12988624106282773,0.13028381764888763,0.004494586503187298,2.0201307834633423e-05,0.1486262083053589,0.11896134912967682,0.22434137446909957,0.22456219792366028,0.008490675672272486,7.209157337171981e-05,0.23769626021385193,0.14900362491607666
40,0.1293639535350459,0.12967994809150696,0.009493713807840162,9.013060186517493e-05,0.1451539844274521,0.020304951816797256,0.13101567439040782,0.13073670864105225,0.004605164970975311,2.1207544409898034e-05,0.14839975535869598,0.1195652186870575,0.2285510812486921,0.22954408824443817,0.00860675872178849,7.407629569508222e-05,0.24267813563346863,0.14877717196941376
41,0.12842627519868915,0.12945349514484406,0.012641508602655435,0.00015980773975101138,0.1451539844274521,0.009812802076339722,0.13200679916587676,0.1317179948091507,0.004809164176216154,2.3128060073800795e-05,0.14938104152679443,0.12160325795412064,0.2328812784474829,0.2339220941066742,0.00876744468100537,7.686808623448934e-05,0.24592390656471252,0.15157005190849304
42,0.13003720648540473,0.12967994809150696,0.003915544500793481,1.533148873769407e-05,0.1451539844274521,0.12039553374052048,0.13305324912996766,0.1332276612520218,0.004709974215908207,2.218385711452013e-05,0.14938104152679443,0.12288647145032883,0.2377239168615815,0.23867753148078918,0.00911489509703317,8.30813126299193e-05,0.25143417716026306,0.15292873978614807
43,0.06197255592278396,0.04498792439699173,0.0462670382504664,0.002140638828470121,0.1451539844274521,0.0016606280114501715,0.13425441424113624,0.13435989618301392,0.004909631537910095,2.4104481838041446e-05,0.15338164567947388,0.12318840622901917,0.24282582483676649,0.24388587474822998,0.009438236684142148,8.908031170588659e-05,0.25618961453437805,0.15375906229019165
44,0.06766285571003598,0.045214373618364334,0.04929486517055432,0.00242998373218313,0.1451539844274521,0.001434178790077567,0.13519724981384987,0.13526569306850433,0.004823392133435081,2.3265111672883423e-05,0.1549667865037918,0.12432064861059189,0.24962961682991952,0.25030192732810974,0.009928708825778764,9.857925894709712e-05,0.2621527910232544,0.1547403335571289
45,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13599005656212754,0.13624697923660278,0.004930506728107716,2.4309896595915452e-05,0.15179650485515594,0.1252264529466629,0.2558107916612803,0.2569444477558136,0.010345389020336899,0.00010702707398210726,0.26902174949645996,0.15904287993907928
46,0.1300381440553606,0.12967994809150696,0.003916131194035983,1.5336083528901694e-05,0.1451539844274521,0.12039553374052048,0.13634496788430658,0.13647343218326569,0.004905266807277512,2.4061642450578517e-05,0.15504227578639984,0.12507548928260803,0.26455979724848494,0.26592692732810974,0.010672662187924902,0.00011390571817756198,0.2821558117866516,0.16394928097724915
